figure,panel,coordinate_name,coordinate_value,paper_digitized_mv,model_display_mv,residual_mv,display_note
Fig6,a_waveform,time_ms,0.05,-2.6387777749459935e-32,-0.01440892152489843,-0.01440892152489843,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.116,0.00013411736066696787,0.01356096297622846,0.013426845615561492,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11625,0.0001688300955708967,0.01634488363749054,0.016176053541919644,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1165,0.0001873129964258515,0.020339341088675102,0.020152028092249252,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11675,0.00019315632766574314,0.018174020497737187,0.017980864170071446,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.117,0.00018953986068431127,0.010992522438218476,0.010802982577534165,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11725000000000001,0.00017920242171113674,0.007135214676323023,0.006956012254611886,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11750000000000001,0.0001644375714410511,0.00873726561229358,0.008572828040852529,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11775000000000001,0.000147109661378244,0.008663176128261783,0.00851606646688354,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11800000000000001,0.0001286847989042788,0.0028329259100094775,0.002704241111105199,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11825000000000001,0.00011027176308788104,-0.002683086736587928,-0.002793358499675809,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11850000000000001,9.266856903832766e-05,-0.0016260631439993212,-0.001718731713037649,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11875000000000001,7.641111114510783e-05,0.0019707360628515216,0.0018943249517064137,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11900000000000001,6.182106653163776e-05,0.0001411513784433942,7.933031191175643e-05,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11925000000000001,4.905096316229421e-05,-0.0062592154942527085,-0.0063082664574150024,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11950000000000001,3.8124978174575e-05,-0.009232165270421899,-0.009270290248596474,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.11975000000000001,2.8974608635018948e-05,-0.006770531504047245,-0.006799506112682264,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12000000000000001,2.146883683682546e-05,-0.00590761844533418,-0.005929087282171006,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12025000000000001,1.543879194511775e-05,-0.010948336149062472,-0.01096377494100759,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12050000000000001,1.0697192570246044e-05,-0.016243771171926276,-0.01625446836449652,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12075000000000001,7.053049014625461e-06,-0.015060164360065062,-0.015067217409079688,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12100000000000001,4.322221044366218e-06,-0.009904845010650087,-0.009909167231694454,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12125000000000001,2.3344803462943947e-06,-0.007867298296010666,-0.00786963277635696,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12150000000000001,9.377300507539261e-07,-0.009112642585273207,-0.009113580315323961,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12175000000000001,-5.0617910527059604e-20,-0.007164455430651684,-0.007164455430651684,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12200000000000001,-5.902222449044318e-07,0.00011527686176961236,0.0001158670840145168,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12225,-9.248380763944454e-07,0.006897858435897804,0.006898783273974198,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1225,-1.0777553642364594e-06,0.008450023268386115,0.008451101023750351,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12275,-1.1069496349654697e-06,0.00780749607666477,0.007808603026299735,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.123,-1.056716559832835e-06,0.009828398431799275,0.009829455148359109,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12325,-9.599304182480904e-07,0.013110200948338082,0.01311116087875633,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1235,-8.401806871509857e-07,0.012747770423378858,0.01274861060406601,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12375,-7.137062459356889e-07,0.008577808648276421,0.008578522354522358,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.124,-5.910840800840431e-07,0.005281337482435442,0.005281928566515526,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12425,-4.786575771445215e-07,0.0049214350776120176,0.004921913735189162,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1245,-3.797096475087213e-07,0.00451601841989244,0.004516398129539949,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12475,-2.9539925345536926e-07,0.0019114856386978694,0.0019117810379513248,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.125,-2.25487813299815e-07,-0.000521431209968283,-0.0005212057221549832,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12525,-1.688856215058075e-07,-0.00024079280696217938,-0.00024062392134067357,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1255,-1.2404902241470866e-07,0.0010666897280932933,0.001066813777115708,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12575,-8.92575647353398e-08,0.00048363353797081435,0.00048372279553554967,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.126,-6.279754007139818e-08,-0.0013317661450352315,-0.00133170334749516,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12625,-4.307479227981457e-08,-0.0018635661716922482,-0.0018635230968999685,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1265,-2.867593679005017e-08,-0.0016206323843167179,-0.0016206037083799278,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12675,-1.8393472912573365e-08,-0.003370348515487069,-0.003370330122014156,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.127,-1.1226915355603463e-08,-0.007006868507154773,-0.007006857280239418,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12725,-6.369130438292187e-09,-0.00919316586152313,-0.009193159492392692,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1275,-3.1845862454425865e-09,-0.008713363821045038,-0.008713360636458792,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12775,-1.1842141608050526e-09,-0.008340346442662742,-0.008340345258448581,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.128,2.1287229271829948e-23,-0.009737168325420778,-0.009737168325420778,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12825,6.387740085153896e-10,-0.010036191167142607,-0.010036191805916616,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1285,9.26588675266966e-10,-0.0063324735470748844,-0.00633247447366356,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12875,9.996111751237164e-10,-0.0008804973580979398,-0.0008804983577091149,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.129,9.504480724407983e-10,0.001955793135279192,0.0019557921848311196,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12925,8.399407843791057e-10,0.0023903630587424306,0.002390362218801646,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1295,7.063493230545332e-10,0.004504463307601002,0.004504462601251679,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.12975,5.72324183251998e-10,0.009039006382930597,0.009039005810606415,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13,4.5006840211517557e-10,0.011520915927045286,0.011520915476976883,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13025,3.450626171106468e-10,0.009128751608941362,0.009128751263878744,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1305,2.586802136084497e-10,0.0053318008492050945,0.005331800590524881,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13075,1.899675963637052e-10,0.004649555534572076,0.00464955534460448,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.131,1.3681285718474756e-10,0.005805665365667044,0.005805665228854187,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13125,9.667856991839557e-11,0.004232274812766639,0.004232274716088069,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1315,6.703312133301672e-11,-0.00016018459590549312,-0.00016018466293861444,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13175,4.5580568268213104e-11,-0.0024817200139453637,-0.002481720059525932,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.132,3.036134775132666e-11,-0.00042461616673996136,-0.0004246161971013091,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13225,1.9774625509727248e-11,0.0021967527765560657,0.00219675275678144,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1325,1.2556784791454696e-11,0.0014182936020089815,0.0014182935894521966,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13275,7.738601744350165e-12,-0.0010295397312350245,-0.001029539738973626,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.133,4.59513466039963e-12,-0.0010610442552062196,-0.0010610442598013542,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13325,2.596477583268626e-12,0.000984829313955702,0.0009848293113592244,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1335,1.363621674580607e-12,0.0009334090024371519,0.0009334090010735302,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13375,6.311845950434193e-13,-0.0025991008699648033,-0.002599100870595988,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.134,2.1728174933462537e-13,-0.006191412013746524,-0.006191412013963806,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13425,-7.665274023340761e-27,-0.006954971189155415,-0.006954971189155415,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1345,-1.0044295527336917e-13,-0.006410380290717218,-0.006410380290616775,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13475,-1.348804036441622e-13,-0.007197652998141668,-0.007197652998006787,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.135,-1.3470465221728593e-13,-0.0085567924177124,-0.008556792417577695,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13525,-1.18568550283e-13,-0.007729838224295239,-0.0077298382241766704,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1355,-9.700171403939396e-14,-0.004399150372733111,-0.00439915037263611,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13575,-7.551615957430157e-14,-0.0009250159218915704,-0.0009250159218160542,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.136,-5.664376113548234e-14,0.0013509002136555578,0.0013509002137122015,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13625,-4.1236152057550516e-14,0.003400750895271471,0.003400750895312707,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1365,-2.926760223285276e-14,0.005889324628737273,0.00588932462876654,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13675,-2.0311503237398695e-14,0.007655969983861329,0.0076559699838816405,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.137,-1.3808547762467127e-14,0.007696847769564304,0.007696847769578113,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13725,-9.206297709788745e-15,0.006757880737635859,0.006757880737645065,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1375,-6.022515730700803e-15,0.005770747983491088,0.00577074798349711,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13775,-3.8656879280269684e-15,0.004274508253387973,0.0042745082533918385,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.138,-2.4333619197249327e-15,0.0018377896710311892,0.0018377896710336226,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13824999999999998,-1.5005056721589206e-15,-0.0002658698029422942,-0.0002658698029407937,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1385,-9.047206149357724e-16,-0.0006215392096213521,-0.0006215392096204474,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13874999999999998,-5.318317893158325e-16,-3.749685450320072e-05,-3.749685450266889e-05,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.139,-3.0342262564718255e-16,-0.0003096031581108018,-0.00030960315811049836,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13924999999999998,-1.667912761166442e-16,-0.0010910825430560358,-0.001091082543055869,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1395,-8.724675626052171e-17,-0.00034472730790973777,-0.00034472730790965054,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.13974999999999999,-4.241780886618234e-17,0.0019071533787366466,0.0019071533787366891,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14,-1.8176085177883434e-17,0.0028274358918902315,0.0028274358918902497,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14024999999999999,-5.792377140349302e-18,0.0008501253122542756,0.0008501253122542813,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.1405,2.8910591187563062e-31,-0.0017639651923390266,-0.0017639651923390266,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14075,2.2947337897852066e-18,-0.0023610425876971312,-0.0023610425876971334,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14100000000000001,2.852668514147326e-18,-0.0020844826878009294,-0.0020844826878009324,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14125,2.637391911933684e-18,-0.003931058300598486,-0.003931058300598488,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14150000000000001,2.1490731994048712e-18,-0.007519298529593928,-0.00751929852959393,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14175,1.6276114263175947e-18,-0.009029328372494046,-0.009029328372494047,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14200000000000002,1.1730076392611796e-18,-0.006762336434257044,-0.006762336434257045,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14225,8.145216849717689e-19,-0.003663054367048974,-0.0036630543670489748,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14250000000000002,5.489317159625271e-19,-0.002738520892730274,-0.0027385208927302746,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14275,3.6067576278134744e-19,-0.0025388863617039716,-0.002538886361703972,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14300000000000002,2.3171892475819813e-19,0.00018720993932838193,0.00018720993932838168,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14325,1.4583342243621265e-19,0.004905417944664122,0.004905417944664122,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14350000000000002,9.000853636614386e-20,0.0076335638419113205,0.0076335638419113205,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14375,5.450875355547371e-20,0.006677322325973147,0.006677322325973147,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14400000000000002,3.238953570264193e-20,0.004831683462828779,0.004831683462828779,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14425,1.887444813018465e-20,0.004837441853645797,0.004837441853645797,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14450000000000002,1.0774442791485174e-20,0.0053671742137586555,0.0053671742137586555,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14475,6.013970419490466e-21,0.0036012057262594646,0.0036012057262594646,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14500000000000002,3.2727340703484943e-21,-3.1125518852570723e-06,-3.1125518852570757e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14525,1.7285184128437665e-21,-3.1125518852570723e-06,-3.112551885257074e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14550000000000002,8.79607660121183e-22,-3.1125518852570723e-06,-3.112551885257073e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14575,4.259460389952728e-22,-3.1125518852570723e-06,-3.1125518852570727e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14600000000000002,1.9170928559074775e-22,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14625,7.604749106144418e-23,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14650000000000002,2.2435254244370828e-23,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14675,8.955115949901369e-38,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14700000000000002,-7.617030977496584e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14725,-8.765856224393313e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14750000000000002,-7.502522867218572e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14775,-5.659440382063799e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14800000000000002,-3.967917505980683e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
Fig6,a_waveform,time_ms,0.14825,-2.6472951756897643e-24,-3.1125518852570723e-06,-3.1125518852570723e-06,Model display column is normalized to the Fig. 6(a) printed mV axis; model_unscaled_mv remains in model_waveform_fig6.csv.
